,house_id,image,objects,probabilities
2,903,559150bfd692854cd6ed543ed407eb85b226827b.jpg,car,0.9959509372711182
3,903,559150bfd692854cd6ed543ed407eb85b226827b.jpg,car,0.9927911758422852
0,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,person,0.9869703650474548
1,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,person,0.9316338896751404
2,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,person,0.917901873588562
3,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,boat,0.8877752423286438
4,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,person,0.859089732170105
5,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,person,0.7904924750328064
6,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,person,0.7478284239768982
7,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,person,0.6738393902778625
8,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,person,0.6595262885093689
9,906,3448b474c366eeb85fd7ccd23696a20176fc31c3.jpg,person,0.592131495475769
0,907,a5c255025788fc10683f332a0095b6d87799584d.jpg,car,0.9993577599525452
1,907,a5c255025788fc10683f332a0095b6d87799584d.jpg,person,0.9749229550361633
2,907,a5c255025788fc10683f332a0095b6d87799584d.jpg,bench,0.9338253736495972
3,907,a5c255025788fc10683f332a0095b6d87799584d.jpg,person,0.7551950216293335
4,907,a5c255025788fc10683f332a0095b6d87799584d.jpg,person,0.5097260475158691
0,908,b82cb2c31ece369ddc376d87050ac210b4fe614f.jpg,car,0.9960961937904358
1,908,b82cb2c31ece369ddc376d87050ac210b4fe614f.jpg,car,0.9919676780700684
2,908,b82cb2c31ece369ddc376d87050ac210b4fe614f.jpg,car,0.9856787323951721
3,908,b82cb2c31ece369ddc376d87050ac210b4fe614f.jpg,car,0.9782286882400513
0,909,ecc1ab91d593ac99bbe39c4656c1f7150060361d.jpg,person,0.9965218901634216
1,909,ecc1ab91d593ac99bbe39c4656c1f7150060361d.jpg,person,0.9944056272506714
2,909,ecc1ab91d593ac99bbe39c4656c1f7150060361d.jpg,person,0.8855823278427124
3,909,ecc1ab91d593ac99bbe39c4656c1f7150060361d.jpg,bench,0.8340885639190674
0,911,c86f6867f8f5647a7928fe457ab14ffda1ad12ab.jpg,car,0.9994589686393738
1,911,c86f6867f8f5647a7928fe457ab14ffda1ad12ab.jpg,bicycle,0.9770026803016663
2,911,c86f6867f8f5647a7928fe457ab14ffda1ad12ab.jpg,person,0.9474610686302185
3,911,c86f6867f8f5647a7928fe457ab14ffda1ad12ab.jpg,person,0.94249027967453
4,911,c86f6867f8f5647a7928fe457ab14ffda1ad12ab.jpg,person,0.8285067677497864
5,911,c86f6867f8f5647a7928fe457ab14ffda1ad12ab.jpg,person,0.5470300316810608
0,912,812f8bbb96841dc5ec49ed3fbfa87de04efd62f7.jpg,chair,0.988939106464386
1,912,812f8bbb96841dc5ec49ed3fbfa87de04efd62f7.jpg,clock,0.9293930530548096
2,912,812f8bbb96841dc5ec49ed3fbfa87de04efd62f7.jpg,chair,0.9233942627906799
3,912,812f8bbb96841dc5ec49ed3fbfa87de04efd62f7.jpg,sofa,0.8191460371017456
4,912,812f8bbb96841dc5ec49ed3fbfa87de04efd62f7.jpg,tvmonitor,0.6141287088394165
0,914,f142512eb72a0c1556d54892024e87e3f31df71a.jpg,bicycle,0.9762534499168396
1,914,f142512eb72a0c1556d54892024e87e3f31df71a.jpg,person,0.9430544376373291
2,914,f142512eb72a0c1556d54892024e87e3f31df71a.jpg,person,0.8317052721977234
3,914,f142512eb72a0c1556d54892024e87e3f31df71a.jpg,person,0.823727548122406
4,914,f142512eb72a0c1556d54892024e87e3f31df71a.jpg,car,0.6846358180046082
5,914,f142512eb72a0c1556d54892024e87e3f31df71a.jpg,car,0.5226030945777893
6,914,f142512eb72a0c1556d54892024e87e3f31df71a.jpg,person,0.5102161765098572
0,916,2c2aef8d3aa811fd1ce3ffcf2536ed8af243aa98.jpg,car,0.9993628859519958
1,916,2c2aef8d3aa811fd1ce3ffcf2536ed8af243aa98.jpg,car,0.99819016456604
0,920,bcf990cea8e6d0b5a5605cee6431fefa86a27362.jpg,pottedplant,0.8133699297904968
0,921,ee83932f83bc763c1c37a48bca03641f7f28e737.jpg,car,0.9981287121772766
0,922,4660b85f19ccccd9b58137dba63013e8601da973.jpg,car,0.9927629232406616
1,922,4660b85f19ccccd9b58137dba63013e8601da973.jpg,car,0.7901062965393066
2,922,4660b85f19ccccd9b58137dba63013e8601da973.jpg,car,0.722974956035614
0,925,c5725b2ca82145ac6f913bd59dc95edb8b62e18c.jpg,car,0.991856575012207
1,925,c5725b2ca82145ac6f913bd59dc95edb8b62e18c.jpg,car,0.9882507920265198
2,925,c5725b2ca82145ac6f913bd59dc95edb8b62e18c.jpg,car,0.7649978399276733
0,927,7c99017184a0bb1d7c0af3470baef551d1e79883.jpg,pottedplant,0.7045534253120422
0,929,e25b6a831639c91eac156c2ac2e9e6205e1fa08b.jpg,car,0.9937165379524231
1,929,e25b6a831639c91eac156c2ac2e9e6205e1fa08b.jpg,car,0.6374114155769348
0,931,de76afb9ce382f5bceffe63674fe391d1ddfcae7.jpg,car,0.9390062093734741
0,932,272d7e8734156ed6bd5c36f3d4203319e8293d6f.jpg,car,0.996082603931427
1,932,272d7e8734156ed6bd5c36f3d4203319e8293d6f.jpg,car,0.8037193417549133
2,932,272d7e8734156ed6bd5c36f3d4203319e8293d6f.jpg,car,0.7939805388450623
3,932,272d7e8734156ed6bd5c36f3d4203319e8293d6f.jpg,car,0.7579386830329895
4,932,272d7e8734156ed6bd5c36f3d4203319e8293d6f.jpg,car,0.6296539902687073
0,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.9828065037727356
1,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.8589202165603638
2,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.8564084768295288
3,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.7880412936210632
4,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.759300947189331
5,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.7218006253242493
6,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.7176381349563599
7,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.5725451111793518
8,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,sofa,0.5395723581314087
9,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.522369921207428
10,933,c14b64f884c330ee5713dc7d224945f192308cfb.jpg,pottedplant,0.5025836229324341
0,935,cf827353a68c3a474d5264cc0622b07cee0592c7.jpg,bench,0.5876500010490417
0,939,6e9c1c4cf177ae0d8e4095fae05a068b80193bc0.jpg,car,0.8025481700897217
0,941,70622a7a9a08dcfc3ef7f8e48de5bde704400b37.jpg,car,0.9686148762702942
1,941,70622a7a9a08dcfc3ef7f8e48de5bde704400b37.jpg,pottedplant,0.8225346207618713
2,941,70622a7a9a08dcfc3ef7f8e48de5bde704400b37.jpg,pottedplant,0.7399736046791077
0,942,4a72f6973c8b096074162900cf1a176860cf9b45.jpg,pottedplant,0.8984601497650146
1,942,4a72f6973c8b096074162900cf1a176860cf9b45.jpg,pottedplant,0.8625050187110901
2,942,4a72f6973c8b096074162900cf1a176860cf9b45.jpg,car,0.5795808434486389
0,944,43ca5e345f80774736187ec388c6b1ca2bc9ffda.jpg,car,0.8061573505401611
1,944,43ca5e345f80774736187ec388c6b1ca2bc9ffda.jpg,car,0.796524167060852
2,944,43ca5e345f80774736187ec388c6b1ca2bc9ffda.jpg,car,0.7398400902748108
0,945,c7f14d815419ce09681d84fb3d714c7de3e3fde4.jpg,bench,0.8804751634597778
0,946,2fda22c866f5384935df0c70216b500c1134b699.jpg,car,0.9663481116294861
0,947,21c8dfbfba52152e8ca80cc3d848e91db5a0a510.jpg,chair,0.9993875622749329
1,947,21c8dfbfba52152e8ca80cc3d848e91db5a0a510.jpg,chair,0.9925913214683533
2,947,21c8dfbfba52152e8ca80cc3d848e91db5a0a510.jpg,sofa,0.9444119930267334
3,947,21c8dfbfba52152e8ca80cc3d848e91db5a0a510.jpg,pottedplant,0.9333149194717407
4,947,21c8dfbfba52152e8ca80cc3d848e91db5a0a510.jpg,chair,0.918785572052002
5,947,21c8dfbfba52152e8ca80cc3d848e91db5a0a510.jpg,pottedplant,0.6780616641044617
6,947,21c8dfbfba52152e8ca80cc3d848e91db5a0a510.jpg,vase,0.5913310647010803
0,948,47a624ab418d0e5c435bb848f02fffd2a7b29645.jpg,car,0.9392716288566589
1,948,47a624ab418d0e5c435bb848f02fffd2a7b29645.jpg,car,0.8921961188316345
0,950,7c71489c32acdf3888a76e106467fff0781b2ce5.jpg,bicycle,0.9527835845947266
1,950,7c71489c32acdf3888a76e106467fff0781b2ce5.jpg,bicycle,0.7756583094596863
2,950,7c71489c32acdf3888a76e106467fff0781b2ce5.jpg,bicycle,0.751475989818573
3,950,7c71489c32acdf3888a76e106467fff0781b2ce5.jpg,pottedplant,0.5463749766349792
0,951,f9db8c0144f93a8161e199f58beb25033966d395.jpg,car,0.9988253712654114
1,951,f9db8c0144f93a8161e199f58beb25033966d395.jpg,car,0.9975135922431946
2,951,f9db8c0144f93a8161e199f58beb25033966d395.jpg,car,0.7062386274337769
3,951,f9db8c0144f93a8161e199f58beb25033966d395.jpg,person,0.6062135696411133
0,953,4f54076f2022b1d985675e5cad2adf7fa06d7b8b.jpg,chair,0.9805082082748413
1,953,4f54076f2022b1d985675e5cad2adf7fa06d7b8b.jpg,chair,0.9793548583984375
0,955,1b14254a072262b314b730509c69cb867c6dd25d.jpg,car,0.9798007607460022
1,955,1b14254a072262b314b730509c69cb867c6dd25d.jpg,car,0.9700704216957092
2,955,1b14254a072262b314b730509c69cb867c6dd25d.jpg,car,0.9567127823829651
3,955,1b14254a072262b314b730509c69cb867c6dd25d.jpg,car,0.95365309715271
4,955,1b14254a072262b314b730509c69cb867c6dd25d.jpg,truck,0.7281693816184998
0,956,40234d62dadf74990b0e39f7c5b91bae10cd6484.jpg,car,0.9904215335845947
1,956,40234d62dadf74990b0e39f7c5b91bae10cd6484.jpg,car,0.869742214679718
0,958,b60bd7a328c34ff8ef97417a9344bff74e911747.jpg,car,0.9959712624549866
1,958,b60bd7a328c34ff8ef97417a9344bff74e911747.jpg,car,0.9920198321342468
2,958,b60bd7a328c34ff8ef97417a9344bff74e911747.jpg,car,0.9688783884048462
3,958,b60bd7a328c34ff8ef97417a9344bff74e911747.jpg,car,0.9252416491508484
4,958,b60bd7a328c34ff8ef97417a9344bff74e911747.jpg,motorbike,0.9034801125526428
5,958,b60bd7a328c34ff8ef97417a9344bff74e911747.jpg,car,0.6924822330474854
6,958,b60bd7a328c34ff8ef97417a9344bff74e911747.jpg,car,0.6049522161483765
0,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.99370938539505
1,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.9416362047195435
2,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.9370388388633728
3,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.8980556726455688
4,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.8867334723472595
5,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.8669077157974243
6,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,truck,0.8524572253227234
7,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.8373500108718872
8,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.8108208775520325
9,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.809320330619812
10,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.7753357291221619
11,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.7514438629150391
12,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.7330985069274902
13,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.6226412653923035
14,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.6181516647338867
15,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.5628408789634705
16,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.5574371814727783
17,959,e19f6747a527002dc8220c2ec050e603be9ef272.jpg,car,0.5231252312660217
0,960,0e4716e52521af32b3a3526f658e0048770af7ba.jpg,car,0.9988363981246948
1,960,0e4716e52521af32b3a3526f658e0048770af7ba.jpg,car,0.9946556091308594
2,960,0e4716e52521af32b3a3526f658e0048770af7ba.jpg,car,0.9894658327102661
3,960,0e4716e52521af32b3a3526f658e0048770af7ba.jpg,car,0.9802954792976379
4,960,0e4716e52521af32b3a3526f658e0048770af7ba.jpg,car,0.9769784212112427
5,960,0e4716e52521af32b3a3526f658e0048770af7ba.jpg,car,0.9577146768569946
6,960,0e4716e52521af32b3a3526f658e0048770af7ba.jpg,car,0.9542770981788635
7,960,0e4716e52521af32b3a3526f658e0048770af7ba.jpg,car,0.9228644371032715
8,960,0e4716e52521af32b3a3526f658e0048770af7ba.jpg,car,0.680849015712738
0,961,bb0e83afbb2e3140c6e060e0fcb51c1ce06778b6.jpg,car,0.9460428357124329
1,961,bb0e83afbb2e3140c6e060e0fcb51c1ce06778b6.jpg,car,0.5247320532798767
0,962,21cb4e42581f9e297d46c5b0bd87589a14b072ba.jpg,car,0.9334219098091125
1,962,21cb4e42581f9e297d46c5b0bd87589a14b072ba.jpg,car,0.7821924090385437
0,963,3108422a9d592a47dec66259ac38719c175a6026.jpg,car,0.9976333975791931
1,963,3108422a9d592a47dec66259ac38719c175a6026.jpg,car,0.7176910638809204
2,963,3108422a9d592a47dec66259ac38719c175a6026.jpg,pottedplant,0.564280092716217
0,966,d407443bae8632a824cf2f8e4620791bc0efebc3.jpg,bench,0.6991357207298279
0,968,3d47e328ffb9edd8824410f23288fd22b1ab99d0.jpg,bicycle,0.8545289039611816
1,968,3d47e328ffb9edd8824410f23288fd22b1ab99d0.jpg,person,0.8029810190200806
0,971,45bf9f2dc3d5ae64c411d43affc1cce847af369a.jpg,bench,0.9824587106704712
0,972,9b4ed48e3557cb0e87db7dbdbe8193c0b763127b.jpg,car,0.9806525707244873
1,972,9b4ed48e3557cb0e87db7dbdbe8193c0b763127b.jpg,car,0.9233899116516113
2,972,9b4ed48e3557cb0e87db7dbdbe8193c0b763127b.jpg,car,0.7787049412727356
0,974,9138c4dd1867947f1a5ee5f303405e3a8b8b8059.jpg,pottedplant,0.9344549775123596
1,974,9138c4dd1867947f1a5ee5f303405e3a8b8b8059.jpg,pottedplant,0.5211014151573181
0,976,2a44929b3d3c7b6df09822895df82c6f9ce7f7aa.jpg,car,0.9521551132202148
1,976,2a44929b3d3c7b6df09822895df82c6f9ce7f7aa.jpg,car,0.9367040991783142
2,976,2a44929b3d3c7b6df09822895df82c6f9ce7f7aa.jpg,car,0.8986989259719849
3,976,2a44929b3d3c7b6df09822895df82c6f9ce7f7aa.jpg,car,0.8138840794563293
4,976,2a44929b3d3c7b6df09822895df82c6f9ce7f7aa.jpg,car,0.8053819537162781
5,976,2a44929b3d3c7b6df09822895df82c6f9ce7f7aa.jpg,car,0.6799727082252502
0,980,89da0081052401e0da9ea041173c5f235889d001.jpg,car,0.9858818650245667
0,981,cda40d7115098b73577c53c630d0687c205dfa62.jpg,car,0.9903194308280945
0,983,813c6a966c111a3983d9cc16c04cf29e285b70f0.jpg,car,0.9988139271736145
1,983,813c6a966c111a3983d9cc16c04cf29e285b70f0.jpg,car,0.9967318773269653
2,983,813c6a966c111a3983d9cc16c04cf29e285b70f0.jpg,car,0.9927271604537964
3,983,813c6a966c111a3983d9cc16c04cf29e285b70f0.jpg,car,0.9908150434494019
0,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.9866467714309692
1,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.9810476899147034
2,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.9803847670555115
3,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.9775024652481079
4,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.9590529203414917
5,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.935052752494812
6,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.9275541305541992
7,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.9242731928825378
8,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.8989641666412354
9,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.8196685910224915
10,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.7892372012138367
11,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.7574849128723145
12,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.6964103579521179
13,987,3e7bdd3ff3c403836e05f88914c7a411f41c60f8.jpg,car,0.5289289355278015
0,988,7c0ae5e38261865129ce12e8fecb479d917cda50.jpg,car,0.9675514101982117
1,988,7c0ae5e38261865129ce12e8fecb479d917cda50.jpg,pottedplant,0.849994421005249
0,990,37435f8a074a864979ca4b15d7b1eff79cd50af4.jpg,car,0.9959398508071899
1,990,37435f8a074a864979ca4b15d7b1eff79cd50af4.jpg,car,0.9218347072601318
2,990,37435f8a074a864979ca4b15d7b1eff79cd50af4.jpg,bicycle,0.8000616431236267
3,990,37435f8a074a864979ca4b15d7b1eff79cd50af4.jpg,bicycle,0.6055280566215515
4,990,37435f8a074a864979ca4b15d7b1eff79cd50af4.jpg,car,0.5390539765357971
0,991,614d69a524ec548b910dd2dfd5913e7800f7632f.jpg,car,0.9849101305007935
1,991,614d69a524ec548b910dd2dfd5913e7800f7632f.jpg,car,0.9745780229568481
2,991,614d69a524ec548b910dd2dfd5913e7800f7632f.jpg,person,0.7675111293792725
3,991,614d69a524ec548b910dd2dfd5913e7800f7632f.jpg,car,0.7053275108337402
4,991,614d69a524ec548b910dd2dfd5913e7800f7632f.jpg,person,0.5391266942024231
5,991,614d69a524ec548b910dd2dfd5913e7800f7632f.jpg,motorbike,0.5025553703308105
0,992,e5e072c00e179c0d61d0c06c2af525c013653170.jpg,bicycle,0.9362943768501282
1,992,e5e072c00e179c0d61d0c06c2af525c013653170.jpg,pottedplant,0.928377628326416
2,992,e5e072c00e179c0d61d0c06c2af525c013653170.jpg,bicycle,0.7025004029273987
3,992,e5e072c00e179c0d61d0c06c2af525c013653170.jpg,bicycle,0.5049341917037964
0,994,a93b5d5ff47433097996f96efeb38db78c70e5c9.jpg,person,0.787938117980957
1,994,a93b5d5ff47433097996f96efeb38db78c70e5c9.jpg,person,0.7373887300491333
2,994,a93b5d5ff47433097996f96efeb38db78c70e5c9.jpg,bicycle,0.5877313017845154
0,998,312e0cb2af2023f66e92024f039ada777fc61a9e.jpg,pottedplant,0.709192156791687
0,999,43d703081780a96408a63d13d37afe0a70738afe.jpg,car,0.8411180973052979
